x0,x1,label
-32.996567,21.999947,WAO138
-20.528088,29.592781,WAO138
-38.44341,20.908398,WAO138
-40.61769,15.7208395,WAO138
-33.687195,21.251408,WAO138
16.750565,-28.988564,Anjunabeats
43.49084,-23.0646,Anjunabeats
43.306923,-21.833408,Anjunabeats
43.071987,-3.7423105,Anjunabeats
20.207233,-35.377327,Anjunabeats
55.294907,-11.35505,Anjunabeats
44.27029,-7.185128,Anjunabeats
51.4077,-16.512617,Anjunabeats
31.17813,6.651441,Anjunabeats
44.607597,-1.7060372,Anjunabeats
44.44503,-2.2094107,Anjunabeats
49.06823,-2.1221917,Anjunabeats
-26.485474,7.3900156,WAO138
1.8076562,-27.816088,WAO138
19.492907,-18.023375,WAO138
22.411352,-11.033866,WAO138
-19.54545,29.469727,WAO138
-28.691744,24.328592,WAO138
24.056532,26.342703,Armind
18.918804,-21.95568,Armind
16.584421,23.038567,Armind
28.306248,-6.979812,Armind
39.138103,17.013527,Armind
39.96888,16.805656,Armind
-15.663103,30.486439,WAO138
-1.321697,-12.043453,WAO138
-5.378642,0.12169678,WAO138
-2.6955082,32.625397,WAO138
-10.928449,33.899574,WAO138
-7.468881,42.32949,WAO138
-30.601072,29.687906,WAO138
-27.02734,33.506172,WAO138
-7.324294,40.498096,WAO138
-23.251032,29.224714,WAO138
-5.8204503,43.86665,WAO138
-28.082565,36.734695,WAO138
-48.71219,10.667755,WAO138
-15.339676,27.057154,WAO138
-21.304104,33.22626,WAO138
-19.641676,33.88971,WAO138
-53.90067,-4.666697,WAO138
-56.159187,-7.7647853,WAO138
-20.863089,35.182182,WAO138
0.7060316,19.1613,WAO138
-38.21894,29.016024,WAO138
-29.209808,19.718037,WAO138
-55.238613,11.147685,WAO138
-54.106613,12.757611,WAO138
10.393503,-39.37656,Coldharbour
10.493802,-39.130623,Coldharbour
4.6412663,-32.483006,Coldharbour
10.401698,-30.85866,Coldharbour
10.153598,2.2040324,Coldharbour
16.990677,-38.234207,Coldharbour
8.817827,15.610258,Coldharbour
6.9653134,21.738132,Coldharbour
22.111042,15.295362,Coldharbour
10.908625,11.268994,Coldharbour
20.2203,9.868576,Coldharbour
6.6632185,17.322746,Coldharbour
-46.666683,-11.001993,FSOE
-37.29075,-16.692268,FSOE
-38.677452,-35.446007,FSOE
-39.07387,-36.08611,FSOE
-39.145138,-35.550564,FSOE
-58.021526,-1.2353837,FSOE
17.7549,49.97568,Armind
5.5849743,26.906033,Armind
12.340119,29.861284,Armind
32.938686,26.920605,Armind
22.67684,35.457428,Armind
16.26069,49.20919,Armind
17.176142,-28.970545,Coldharbour
11.220908,-17.002281,Coldharbour
24.14725,26.100868,Coldharbour
31.463287,14.442461,Coldharbour
16.69834,-40.847534,Coldharbour
18.19098,11.484967,Coldharbour
24.800587,-17.600166,Armind
23.818718,8.417297,Armind
-3.6256268,20.558111,Armind
18.266775,27.588093,Armind
46.38472,10.831851,Armind
27.382965,17.975475,Armind
32.121044,-3.9972427,Anjunabeats
20.800133,-20.364292,Anjunabeats
42.43707,16.467873,Anjunabeats
57.19803,-0.6878097,Anjunabeats
57.052555,-0.40790176,Anjunabeats
35.010788,-6.2155356,Anjunabeats
23.502464,49.40203,Armind
25.977072,47.11589,Armind
11.260759,40.037834,Armind
24.503258,30.531733,Armind
20.325811,47.13518,Armind
26.872559,47.873325,Armind
23.09401,4.3213797,Coldharbour
8.4887,-39.060368,Coldharbour
30.438738,20.38677,Coldharbour
19.005205,13.0681505,Coldharbour
17.88779,13.27165,Coldharbour
38.476803,5.1036444,Coldharbour
14.007628,-22.532267,Anjunabeats
28.587378,8.449745,Anjunabeats
26.073792,16.706509,Anjunabeats
52.374016,0.12400672,Anjunabeats
11.972838,32.082024,Anjunabeats
12.3765135,48.015198,Anjunabeats
2.6592486,-22.004862,Pure
-15.770213,-33.726944,Pure
-25.07573,-44.230915,Pure
-29.192972,-40.070522,Pure
-44.51669,-29.598724,Pure
-33.433704,-35.569733,Pure
40.410397,-6.3644733,Anjunabeats
50.771168,-15.623742,Anjunabeats
36.66929,-25.639751,Anjunabeats
38.164246,-3.9622238,Anjunabeats
53.350666,-15.550886,Anjunabeats
61.654404,-4.162623,Anjunabeats
16.480513,32.2366,Armind
18.406487,48.44994,Armind
9.740354,23.001616,Armind
10.449378,29.191593,Armind
22.54658,33.477825,Armind
12.396685,37.208652,Armind
31.479553,13.081741,Armind
47.474304,-16.895325,Armind
17.020971,-15.17087,Armind
22.642372,7.8508387,Armind
29.117128,16.17935,Armind
29.127066,16.591755,Armind
51.782,-5.8370743,Anjunabeats
-9.024596,22.831205,Anjunabeats
9.876829,8.701216,Anjunabeats
3.2086842,26.339636,Anjunabeats
33.44305,18.131306,Anjunabeats
31.320616,18.308872,Anjunabeats
36.815342,-0.009328407,Anjunabeats
32.135292,-13.622615,Anjunabeats
34.211704,-14.419748,Anjunabeats
38.561184,-16.783464,Anjunabeats
52.09095,9.197002,Anjunabeats
51.176052,9.597966,Anjunabeats
27.19116,48.6628,Armind
39.984203,27.740076,Armind
13.888206,34.368973,Armind
19.562986,33.01029,Armind
30.477297,44.97991,Armind
24.974285,49.416718,Armind
-36.973312,35.735226,WAO138
-37.624924,22.087374,WAO138
-29.06986,12.659983,WAO138
-30.69195,25.35182,WAO138
-27.550102,19.918938,WAO138
-43.335556,15.99207,WAO138
5.174551,-31.567598,Pure
15.075164,-32.47944,Pure
35.88667,-29.641832,Pure
14.789316,-33.412216,Pure
-17.749977,-38.16015,Pure
15.381144,-32.17355,Pure
47.297756,0.08823202,Anjunabeats
48.119186,-5.4016805,Anjunabeats
7.193651,-25.127214,Anjunabeats
48.817406,11.312808,Anjunabeats
48.51717,10.927366,Anjunabeats
52.332977,3.8461459,Anjunabeats
-36.670628,10.56492,WAO138
-24.426353,17.020927,WAO138
-3.3154855,-14.694201,WAO138
-46.919712,7.604796,WAO138
-37.47526,16.424816,WAO138
-39.468918,10.327367,WAO138
30.095484,17.993345,Armind
24.759783,-4.318215,Armind
32.42251,11.365198,Armind
31.996445,11.287387,Armind
28.805878,10.601088,Armind
30.079935,17.706314,Armind
-31.642365,10.143064,FSOE
-14.383969,-28.879587,FSOE
-15.217099,20.061352,FSOE
-53.00593,2.9227693,FSOE
-51.355053,2.8163605,FSOE
-54.455048,-4.165814,FSOE
33.971363,-12.872252,Anjunabeats
56.12857,-12.072819,Anjunabeats
55.973366,-12.004681,Anjunabeats
24.3316,-18.883036,Anjunabeats
54.14958,-7.1925597,Anjunabeats
53.876934,-7.676635,Anjunabeats
27.584753,1.1229205,Armind
21.053232,23.604092,Armind
26.406357,47.242325,Armind
22.248201,46.874123,Armind
27.156939,25.76761,Armind
16.43497,36.690723,Armind
32.33969,-2.5296082,Anjunabeats
-9.3618355,24.434584,Anjunabeats
9.113414,15.7734375,Anjunabeats
-4.1871305,35.20236,Anjunabeats
41.143494,4.51853,Anjunabeats
9.845579,16.996561,Anjunabeats
-27.836842,29.82957,WAO138
-27.460716,23.234936,WAO138
-30.26616,22.922266,WAO138
-29.167797,24.301916,WAO138
-24.634039,24.923712,WAO138
-21.83253,31.096003,WAO138
19.18357,5.4984827,Coldharbour
19.595438,-7.775346,Coldharbour
-1.090502,11.792068,Coldharbour
7.034707,12.211068,Coldharbour
3.5849152,1.5091959,Coldharbour
27.473608,15.364225,Coldharbour
11.790659,-14.139515,Coldharbour
6.1797733,11.742053,Coldharbour
14.062465,11.137742,Coldharbour
9.479691,-13.865121,Coldharbour
15.728176,0.27841583,Coldharbour
7.8787365,7.3123355,Coldharbour
47.718983,7.3513393,Anjunabeats
27.268278,-13.9210615,Anjunabeats
50.176346,5.1977854,Anjunabeats
52.13877,3.9633992,Anjunabeats
45.863457,10.090802,Anjunabeats
33.67511,40.448463,Anjunabeats
-0.23138188,-43.986324,Coldharbour
15.059468,-26.157513,Coldharbour
-9.150996,1.798693,Coldharbour
-41.038994,23.971657,Coldharbour
20.945494,7.950194,Coldharbour
20.785534,8.060016,Coldharbour
24.452837,-0.58868045,Armind
23.363668,54.547455,Armind
21.910679,54.897957,Armind
27.426603,29.144625,Armind
21.21744,33.845684,Armind
27.553736,52.955074,Armind
-13.184182,-20.263287,FSOE
-18.230091,-21.5404,FSOE
-35.040573,-4.6231017,FSOE
-26.196325,-26.12037,FSOE
-39.41216,-2.9667523,FSOE
-51.263412,0.035882782,FSOE
7.127155,24.631477,Armind
12.967468,39.977787,Armind
22.895197,28.202707,Armind
12.512825,39.82476,Armind
22.693457,33.640816,Armind
11.631687,44.158478,Armind
52.508434,-14.507196,Anjunabeats
31.475613,-11.780171,Anjunabeats
43.80811,14.115511,Anjunabeats
35.10299,-0.20900093,Anjunabeats
43.570473,13.179279,Anjunabeats
43.555454,12.977007,Anjunabeats
25.035538,37.74146,Armind
30.346724,26.303959,Armind
12.324602,-12.853518,Armind
6.2665133,19.379623,Armind
0.1421289,39.90983,Armind
19.905731,44.89632,Armind
48.801987,-8.485313,Anjunabeats
31.746872,-5.7601967,Anjunabeats
34.675926,-7.0356536,Anjunabeats
41.100056,-12.2421465,Anjunabeats
53.61566,-6.0327277,Anjunabeats
53.896942,-9.327257,Anjunabeats
-40.347153,33.084614,FSOE
-37.955624,2.899549,FSOE
-34.632507,9.310159,FSOE
-30.685217,28.540981,FSOE
-42.02708,-14.043655,FSOE
-43.412083,-11.771117,FSOE
-47.5134,-25.304285,Pure
-27.045729,-20.649689,Pure
-10.981788,-41.17619,Pure
-31.644974,-39.377003,Pure
-32.367245,-39.171333,Pure
-32.464195,-39.794342,Pure
-37.855976,7.476271,FSOE
-37.41185,-0.37098038,FSOE
-22.627926,-21.207314,FSOE
-19.70256,34.044567,FSOE
-33.345505,37.57524,FSOE
-31.555151,31.929338,FSOE
-3.6663656,26.518396,WAO138
-10.361873,40.70148,WAO138
-7.6959653,42.041374,WAO138
-35.11703,30.580332,WAO138
-31.514757,31.983625,WAO138
-24.60223,34.91184,WAO138
-46.111404,-3.2098513,FSOE
-47.29706,-1.4735287,FSOE
-46.038006,-4.314547,FSOE
-57.93963,-3.4723547,FSOE
-57.619343,-4.4438105,FSOE
-35.460358,10.47222,FSOE
14.610006,-41.67257,Coldharbour
15.363789,-38.011936,Coldharbour
12.227898,-21.07026,Coldharbour
10.582468,-34.37881,Coldharbour
10.41498,3.32936,Coldharbour
-0.6837698,0.7567256,Coldharbour
-56.381523,-11.0195055,FSOE
-24.337242,-8.511906,FSOE
-8.381406,-31.588116,FSOE
-54.148838,-5.396699,FSOE
-53.631565,3.5365312,FSOE
-53.811695,3.7016697,FSOE
7.160132,-19.564344,Pure
-7.900379,-25.993412,Pure
-21.485035,-29.605246,Pure
-14.840073,2.978679,Pure
-47.964954,-15.718555,Pure
-52.535038,-9.039958,Pure
30.540758,-11.076916,Anjunabeats
41.052082,-20.21317,Anjunabeats
42.11908,-22.65279,Anjunabeats
38.653812,-11.223119,Anjunabeats
59.03987,2.2262661,Anjunabeats
59.026596,-5.3020144,Anjunabeats
23.113941,44.679432,Armind
13.705284,47.903473,Armind
12.153242,32.20559,Armind
27.881218,34.198475,Armind
23.796999,41.80306,Armind
16.46414,31.88597,Armind
34.100483,-9.587979,Anjunabeats
29.875637,-11.399866,Anjunabeats
54.405437,-8.458905,Anjunabeats
55.920906,-2.0270946,Anjunabeats
55.406094,-1.5013925,Anjunabeats
46.9853,4.714291,Anjunabeats
16.095325,-18.235363,Coldharbour
-0.19931069,11.36643,Coldharbour
13.358205,-32.484394,Coldharbour
14.490232,15.068781,Coldharbour
10.09441,10.409496,Coldharbour
13.3978815,4.492573,Coldharbour
-30.2662,-25.74328,Pure
-47.09318,-6.4240074,Pure
-41.15545,-14.565247,Pure
-52.229294,-9.550057,Pure
-53.657047,-6.753951,Pure
-53.38326,-7.455522,Pure
15.56166,46.464878,Armind
21.45695,42.36618,Armind
45.10382,18.25483,Armind
17.19139,44.028706,Armind
25.441122,43.240547,Armind
34.1793,17.502726,Armind
-26.353065,-19.830065,FSOE
-21.662617,-19.735449,FSOE
-32.22676,-22.51797,FSOE
-32.303307,-36.048203,FSOE
-50.540283,-14.42976,FSOE
-31.221521,-27.81238,FSOE
15.891649,-40.84631,Coldharbour
17.677431,-30.599077,Coldharbour
30.193539,5.365023,Coldharbour
7.4347568,29.787472,Coldharbour
16.19386,11.932561,Coldharbour
26.001959,9.743055,Coldharbour
33.110897,17.380005,Anjunabeats
25.494143,-16.136183,Anjunabeats
41.375256,-20.284952,Anjunabeats
53.908638,3.5671053,Anjunabeats
43.284126,11.8288,Anjunabeats
54.191936,-3.0016248,Anjunabeats
19.38039,-19.114975,Anjunabeats
23.085884,-14.144863,Anjunabeats
26.57836,-31.484116,Anjunabeats
35.229282,-22.112968,Anjunabeats
58.594624,-7.1314588,Anjunabeats
58.5153,-8.278069,Anjunabeats
-31.51247,19.968851,WAO138
-25.654501,10.487336,WAO138
-10.46467,26.846006,WAO138
-29.920835,20.56296,WAO138
-39.291615,21.522467,WAO138
-23.623915,14.209847,WAO138
13.006001,-37.762287,Coldharbour
-5.716542,-18.604528,Coldharbour
34.77124,-27.178339,Coldharbour
-3.7293384,-35.68933,Coldharbour
5.296519,-37.72337,Coldharbour
0.03922587,5.104278,Coldharbour
-9.870232,-27.634176,WAO138
-38.895138,27.431103,WAO138
-41.413612,18.915966,WAO138
-40.547707,18.138533,WAO138
-51.11435,8.838115,WAO138
-38.74194,28.48339,WAO138
34.7115,21.2252,Armind
44.90592,8.480832,Armind
26.440107,-7.4534965,Armind
32.39635,33.32732,Armind
29.634785,29.177162,Armind
29.439625,32.331673,Armind
49.481888,-13.445191,Anjunabeats
22.887424,-17.821697,Anjunabeats
53.058655,-7.902831,Anjunabeats
28.702023,7.6129427,Anjunabeats
46.714787,-0.17317228,Anjunabeats
28.77496,20.845003,Anjunabeats
-36.28091,-31.277662,FSOE
-28.316824,-18.862663,FSOE
-45.83875,11.573701,FSOE
-55.040333,2.0800073,FSOE
-53.393898,-2.356604,FSOE
-41.826942,11.656998,FSOE
3.7697024,-32.19098,Pure
6.9707694,-44.149826,Pure
-16.223017,-40.6521,Pure
-16.523947,-40.935993,Pure
-45.13817,-26.312069,Pure
-51.28328,-29.498407,Pure
9.226822,-41.22941,Coldharbour
15.511158,-28.611242,Coldharbour
9.131612,-37.00466,Coldharbour
17.007433,-42.120865,Coldharbour
11.817919,-36.285534,Coldharbour
11.804387,-36.058697,Coldharbour
-28.622366,-20.010107,FSOE
-37.27755,-2.0653923,FSOE
5.758824,33.098,FSOE
-46.325745,-17.214945,FSOE
-43.737244,-13.9111185,FSOE
-14.008898,17.297318,FSOE
28.001698,-12.365934,Anjunabeats
31.05087,7.3995614,Anjunabeats
49.953327,2.0462677,Anjunabeats
60.612125,-3.2858622,Anjunabeats
60.625916,-2.6677496,Anjunabeats
60.592663,-2.970434,Anjunabeats
-4.5012245,-42.59113,Pure
-5.600234,-25.699646,Pure
-2.1225429,-44.46291,Pure
-15.635228,-23.48569,Pure
-19.08401,-41.435806,Pure
-3.38349,-41.831833,Pure
4.979759,27.057495,Armind
23.41613,-6.257673,Armind
3.8066776,27.887304,Armind
13.1522665,18.831514,Armind
10.696944,43.702812,Armind
26.061996,5.737179,Armind
44.70663,-3.047889,Armind
24.794827,-1.137965,Armind
22.87338,32.388165,Armind
25.78741,37.13195,Armind
22.652294,34.35611,Armind
16.501886,41.3262,Armind
4.8990927,-30.555103,Pure
-6.81448,-32.094822,Pure
12.474292,-26.771807,Pure
2.5648942,-38.509018,Pure
2.8808372,-38.53433,Pure
6.5158715,-33.252163,Pure
2.772334,31.25328,Armind
-4.481343,38.699028,Armind
15.385531,29.116676,Armind
13.697795,38.66659,Armind
20.341751,44.545795,Armind
21.213188,44.70556,Armind
42.73984,-16.73418,Anjunabeats
20.303303,-11.977511,Anjunabeats
39.83725,20.209515,Anjunabeats
55.76475,11.190276,Anjunabeats
48.322144,-17.017935,Anjunabeats
54.862587,-0.21149376,Anjunabeats
34.599384,20.453728,Armind
44.391357,-12.0524845,Armind
30.473993,8.668724,Armind
27.857246,23.428642,Armind
27.605602,24.452929,Armind
9.8170185,22.986565,Armind
-24.451097,27.495636,WAO138
-15.436279,29.651241,WAO138
-32.20603,17.570032,WAO138
-46.17935,26.458601,WAO138
-26.557465,31.007984,WAO138
-25.260717,19.531914,WAO138
-19.001177,-37.644253,Coldharbour
-27.937366,-7.562145,Coldharbour
-2.6653497,27.319897,Coldharbour
10.20698,9.944384,Coldharbour
9.875727,8.744927,Coldharbour
-10.798806,0.086474806,Coldharbour
11.480181,-27.874998,Coldharbour
-1.1564344,12.616489,Coldharbour
27.888794,19.187565,Coldharbour
28.41573,9.16645,Coldharbour
25.18975,16.300798,Coldharbour
26.465626,15.643998,Coldharbour
-45.20856,-20.33493,Pure
-48.05671,-24.485378,Pure
-40.874004,-25.859173,Pure
-18.177776,-36.18322,Pure
-14.062105,-14.504859,Pure
-9.205654,-40.387844,Pure
47.672043,-8.6445265,Anjunabeats
26.109398,-7.1161556,Anjunabeats
40.30036,-23.318218,Anjunabeats
57.29135,-5.8469095,Anjunabeats
36.51782,-9.8339205,Anjunabeats
41.384068,0.89607364,Anjunabeats
-24.312551,37.30072,WAO138
-31.077763,30.404829,WAO138
-18.540724,33.424026,WAO138
-29.439606,30.794607,WAO138
-27.686157,31.096416,WAO138
-29.689137,31.24798,WAO138
-10.971907,-32.69755,Coldharbour
6.8921003,16.261862,Coldharbour
2.7336767,10.272162,Coldharbour
17.840641,10.655549,Coldharbour
12.769532,15.023486,Coldharbour
20.84128,13.76303,Coldharbour
-26.970926,-20.039677,Pure
-4.9612064,-27.753668,Pure
-34.06739,-40.10066,Pure
-33.663338,-39.82371,Pure
-34.333424,-39.005272,Pure
-33.970196,-38.99722,Pure
48.255653,-14.222108,Anjunabeats
12.763289,-24.885988,Anjunabeats
-1.3161144,-41.14736,Anjunabeats
44.91633,15.294959,Anjunabeats
44.091568,10.983803,Anjunabeats
34.07693,6.8270288,Anjunabeats
23.276585,-17.106274,Anjunabeats
29.394281,3.467827,Anjunabeats
41.77962,-13.582001,Anjunabeats
48.654423,5.1004605,Anjunabeats
57.015022,0.96567297,Anjunabeats
54.505093,8.122424,Anjunabeats
-27.346924,15.760457,FSOE
21.208502,-9.98318,FSOE
33.503483,-12.863749,FSOE
21.177164,-7.303762,FSOE
-43.38045,-3.175306,FSOE
-29.394575,-29.746172,FSOE
16.64616,2.021789,Coldharbour
13.841844,7.849217,Coldharbour
1.1493855,10.444454,Coldharbour
24.185242,9.710167,Coldharbour
17.062998,13.396968,Coldharbour
16.972788,13.328745,Coldharbour
18.097244,47.429718,Armind
7.1442432,19.922918,Armind
22.660992,55.121643,Armind
19.505972,50.924778,Armind
23.151514,40.73404,Armind
25.320145,49.4106,Armind
-36.407936,-27.70378,Pure
-9.557023,-24.292759,Pure
23.329756,-14.74334,Pure
-23.78275,-24.196981,Pure
-35.540676,-27.062656,Pure
-35.30981,-27.624075,Pure
31.956135,-6.639212,Armind
4.054177,-23.384102,Armind
22.992405,27.443619,Armind
30.170507,34.65729,Armind
28.36749,32.06171,Armind
34.7084,25.82939,Armind
56.990738,-8.303512,Anjunabeats
51.812336,-16.022106,Anjunabeats
23.821976,-18.56271,Anjunabeats
49.78821,3.4353542,Anjunabeats
60.19296,-0.64712876,Anjunabeats
60.27349,0.2721555,Anjunabeats
-5.3594995,-35.94043,FSOE
2.5699172,-25.47488,FSOE
-54.66112,8.099983,FSOE
-41.51907,11.092663,FSOE
-50.93664,4.058404,FSOE
-51.462933,6.0912027,FSOE
32.99469,4.8624587,Armind
11.119025,28.875582,Armind
18.747486,20.743721,Armind
14.14346,18.128368,Armind
21.431868,51.78532,Armind
16.404476,36.759468,Armind
37.492332,-22.200773,Anjunabeats
59.96071,-4.5620203,Anjunabeats
56.26589,1.8744432,Anjunabeats
52.80987,-11.64976,Anjunabeats
55.950634,7.9046593,Anjunabeats
59.108532,-0.025106471,Anjunabeats
4.0646954,-28.043589,Coldharbour
0.117508695,-34.844925,Coldharbour
14.21201,-43.958874,Coldharbour
15.210082,-43.939304,Coldharbour
16.143576,-42.955322,Coldharbour
11.5425825,-41.18193,Coldharbour
-46.897778,0.32966658,FSOE
-8.367057,-30.984919,FSOE
-54.824596,5.1391153,FSOE
-45.638676,17.806435,FSOE
-55.710155,7.121822,FSOE
-50.138172,17.371702,FSOE
-23.78283,35.150593,WAO138
-16.735128,11.977379,WAO138
-13.448552,20.841766,WAO138
-25.780127,29.063107,WAO138
-23.219069,28.290543,WAO138
-14.981246,30.285011,WAO138
15.012772,1.0977451,Coldharbour
13.1195135,-15.309421,Coldharbour
6.344511,15.763037,Coldharbour
10.738038,3.7704499,Coldharbour
7.6344476,16.367737,Coldharbour
14.429155,14.552443,Coldharbour
15.993837,-42.176605,Coldharbour
4.9904203,-29.234655,Coldharbour
11.556879,-24.999916,Coldharbour
8.874925,-24.070562,Coldharbour
9.563197,6.7020454,Coldharbour
10.644425,4.8403254,Coldharbour
-39.424347,-24.938484,FSOE
-37.87664,-24.815996,FSOE
-21.87046,14.092587,FSOE
-43.853767,-25.640194,FSOE
-42.934666,-26.251371,FSOE
-32.427906,-37.735626,FSOE
-25.565397,-14.548446,WAO138
-14.666061,-15.732868,WAO138
-52.187054,-22.676058,WAO138
-47.770073,-13.189693,WAO138
-38.20821,-25.277205,WAO138
-35.866627,-23.248564,WAO138
-53.80032,-23.93987,FSOE
-44.29154,4.512783,FSOE
-56.385036,-12.604449,FSOE
-56.80394,-11.975115,FSOE
-57.121975,-12.788676,FSOE
-57.070442,-12.089339,FSOE
32.766834,3.414852,Coldharbour
17.051115,-11.896872,Coldharbour
11.358248,-18.240068,Coldharbour
-42.2862,-13.068119,Coldharbour
45.376354,13.170788,Coldharbour
25.249636,17.219038,Coldharbour
-54.96594,11.674102,FSOE
-3.8568542,17.38586,FSOE
-3.5067053,16.493282,FSOE
-55.576214,5.715743,FSOE
-43.09665,-8.13265,FSOE
-42.40573,-7.4911847,FSOE
20.749067,-2.0511181,Coldharbour
12.637995,27.742603,Coldharbour
-5.6803246,-33.346516,Coldharbour
42.144604,2.138151,Coldharbour
50.5686,-5.1932697,Coldharbour
-4.3194275,-16.736086,Coldharbour
-37.77031,-7.571022,WAO138
-0.064219095,34.630238,WAO138
-5.767678,16.512733,WAO138
-24.99913,-36.1039,WAO138
-34.004494,-7.4243145,WAO138
-33.5857,-7.258206,WAO138
35.32936,-20.64576,Anjunabeats
42.225597,21.114212,Anjunabeats
43.35408,20.48815,Anjunabeats
54.03753,-9.818546,Anjunabeats
56.126797,-3.3816695,Anjunabeats
56.516666,-5.1665134,Anjunabeats
-17.752699,-18.870565,Pure
-13.829738,-29.469458,Pure
-3.2491586,-43.405815,Pure
-28.920677,-42.02097,Pure
-35.13157,-36.21095,Pure
-25.112194,-44.21259,Pure
-39.38856,-23.542755,Pure
-14.209501,-15.942799,Pure
-16.03253,-16.915363,Pure
-35.881645,-10.752787,Pure
-35.518433,-9.114027,Pure
-35.281666,-9.070515,Pure
20.206913,-15.6668625,Anjunabeats
21.564587,-14.630946,Anjunabeats
21.0998,-14.757585,Anjunabeats
26.092884,-11.520057,Anjunabeats
35.55673,-10.619666,Anjunabeats
37.116356,-11.530664,Anjunabeats
-17.953718,23.595926,WAO138
-33.917625,1.4375846,WAO138
-16.526148,22.624298,WAO138
-11.431306,32.76422,WAO138
-33.8185,35.49939,WAO138
-31.121214,34.66148,WAO138
33.47126,40.804867,Armind
30.982248,43.499977,Armind
42.48524,-11.269461,Armind
17.030872,-6.522402,Armind
11.309803,-8.941531,Armind
25.372065,9.371647,Armind
-6.4174376,32.671886,WAO138
-11.832818,4.302935,WAO138
-12.500267,5.0916176,WAO138
-37.208878,35.29355,WAO138
-29.410458,14.835397,WAO138
-30.3149,34.48237,WAO138
13.453829,16.82293,Anjunabeats
20.163467,-12.034983,Anjunabeats
41.10279,-19.481634,Anjunabeats
41.884922,19.231928,Anjunabeats
29.96872,37.05409,Anjunabeats
29.827541,37.718063,Anjunabeats
18.091703,-20.402758,Anjunabeats
43.456112,-3.6098568,Anjunabeats
42.65186,-7.290392,Anjunabeats
55.204147,-4.1414294,Anjunabeats
55.096012,-3.0635989,Anjunabeats
53.42472,-5.490961,Anjunabeats
-8.076291,-28.940454,Pure
7.781457,-26.225632,Pure
8.486998,-26.55881,Pure
-17.507456,-36.688286,Pure
-17.943668,-39.06364,Pure
7.4986186,-43.74146,Pure
5.2162614,-19.385025,WAO138
-5.7501435,4.7181606,WAO138
-24.790436,24.208366,WAO138
-12.740803,29.309198,WAO138
-24.926289,22.255468,WAO138
-26.014114,35.069225,WAO138
-37.277504,22.53086,WAO138
-21.64136,29.017262,WAO138
-32.083134,28.020859,WAO138
-16.176752,32.11461,WAO138
-25.834394,29.719454,WAO138
-35.678776,35.01971,WAO138
-18.07401,17.522844,FSOE
-25.261654,-10.1326885,FSOE
-24.180721,-34.427765,FSOE
-57.017776,-13.985691,FSOE
-31.777582,-31.810854,FSOE
-52.04157,10.08659,FSOE
55.848404,-15.426664,Anjunabeats
41.827812,-23.54429,Anjunabeats
37.620934,-24.586462,Anjunabeats
46.550682,-23.481339,Anjunabeats
46.908577,-24.138721,Anjunabeats
53.70074,-1.6639234,Anjunabeats
-18.35156,-31.973839,FSOE
-32.340256,-25.703854,FSOE
-32.88488,-25.63108,FSOE
-45.976078,-27.103415,FSOE
-42.627003,-30.890331,FSOE
-44.129974,-27.381441,FSOE
-15.647188,-22.933315,Pure
-13.171017,-43.161648,Pure
30.556705,-29.037493,Pure
31.339241,-28.810646,Pure
-13.723185,-23.027765,Pure
35.777317,-29.812635,Pure
-4.683453,-20.530502,Pure
-2.8852272,-23.19387,Pure
-46.948452,18.550251,Pure
-11.937916,5.613881,Pure
-54.868355,0.7389467,Pure
-55.0047,0.30607462,Pure
38.308018,-18.972149,Anjunabeats
33.48137,-13.615041,Anjunabeats
30.439194,-3.0397089,Anjunabeats
37.340332,-7.068136,Anjunabeats
54.266277,0.4722601,Anjunabeats
45.97844,11.468035,Anjunabeats
-30.63855,-31.82414,FSOE
-23.283157,-28.815617,FSOE
-46.969204,12.567796,FSOE
-57.882275,-0.9409752,FSOE
-56.912586,-24.83122,FSOE
-56.49692,-25.368824,FSOE
55.773346,-13.316464,Anjunabeats
49.24498,-17.094105,Anjunabeats
34.152275,-22.497326,Anjunabeats
48.169144,-10.768869,Anjunabeats
55.217888,-13.882586,Anjunabeats
55.74306,-13.487237,Anjunabeats
-27.495316,-40.649654,Pure
-29.792208,-35.34345,Pure
-30.716047,-38.941372,Pure
-14.828825,-33.611855,Pure
-7.410081,-32.041153,Pure
-11.9113245,-12.744548,Pure
-24.969788,-14.494608,FSOE
-2.128077,20.687904,FSOE
-11.929609,-24.94339,FSOE
-43.36151,8.072761,FSOE
-44.8609,-9.168638,FSOE
-54.636528,1.7703346,FSOE
5.8205533,-19.683014,Pure
-29.116026,-22.48836,Pure
-26.855871,14.191153,Pure
-26.252722,14.271109,Pure
-48.654465,-21.153791,Pure
-35.16373,-29.526377,Pure
-37.19843,-29.795639,FSOE
-10.9143505,-25.475784,FSOE
-24.819954,-17.361818,FSOE
-44.598953,-2.907481,FSOE
-53.94935,-2.7547536,FSOE
-44.86325,-3.8769588,FSOE
-18.784204,-16.150307,FSOE
-36.776356,0.12468486,FSOE
-39.539303,-6.682807,FSOE
-40.381256,-9.084621,FSOE
-55.95279,1.6658349,FSOE
-42.71791,-8.595698,FSOE
5.6670814,-25.555561,Armind
16.490976,23.701933,Armind
21.679546,43.58721,Armind
14.757121,18.41418,Armind
13.024934,45.278168,Armind
14.120513,18.167389,Armind
20.816874,-4.6015925,FSOE
-7.004083,36.479034,FSOE
